customer_id,signup_date,home_market,preferred_channel,loyalty_tier,last_visit_days_ago,visits_30d,visits_90d,visits_180d,hotel_nights_180d,dining_visits_90d,entertainment_visits_90d,spa_visits_90d,total_spend_180d,avg_spend_per_visit,email_open_rate,promotion_clicks_90d,prior_offer_count_180d,prior_offer_redemptions_180d,service_cases_180d,weekend_visit_share,booking_lead_days_avg,responded_to_campaign
114767,2026-02-21,Other,Email,Bronze,47,2,7,7,0,3,2,0,1649.28,235.61,0.55,1,2,0,0,0.335,20.6,0
114768,2024-04-28,India,Email,Bronze,27,1,1,5,1,1,3,1,2635.2,527.04,0.657,1,2,2,1,0.469,32.0,0
114769,2025-12-02,UAE,WhatsApp,Gold,1,4,5,9,2,3,4,0,5148.83,572.09,0.547,1,1,0,2,0.413,27.3,0
114770,2025-06-25,Other,WhatsApp,Bronze,112,0,1,2,1,0,1,0,2680.84,1340.42,0.328,0,1,0,1,0.52,19.1,0
114771,2023-04-18,UAE,SMS,Silver,24,2,4,7,1,1,3,1,3327.69,475.38,0.811,3,1,0,0,0.719,33.0,1
114772,2024-10-01,UAE,SMS,Silver,38,0,2,7,2,1,3,0,3806.88,543.84,0.533,1,3,2,0,0.645,20.2,0
114773,2024-03-27,UAE,Email,Gold,0,3,5,9,2,1,3,1,4663.2,518.13,0.432,4,4,1,0,0.491,29.1,1
114774,2023-05-08,North America,App Push,Platinum,1,3,7,9,4,4,0,1,8903.93,989.33,0.372,0,2,0,1,0.705,24.3,0
114775,2025-11-19,UAE,WhatsApp,Bronze,130,1,3,7,1,2,0,0,2365.5,337.93,0.256,0,1,1,0,0.422,27.8,0
114776,2024-07-06,UAE,Email,Bronze,137,0,2,112,0,1,0,0,2060.75,515.19,0.418,1,1,0,1,0.523,24.0,0
114777,2026-04-02,Other,App Push,Bronze,52,0,1,6,0,1,0,2,2571.98,428.66,0.314,0,3,1,0,0.557,30.6,0
114778,2024-06-07,India,SMS,Bronze,84,0,0,3,1,2,0,0,2277.26,759.09,0.253,3,1,0,0,0.549,10.8,0
114779,2025-07-05,UAE,SMS,Bronze,19,0,2,3,0,4,0,0,2983.23,994.41,0.422,1,1,0,0,0.378,12.8,0
114780,2022-10-26,India,SMS,Gold,28,1,2,6,3,2,2,1,5790.73,965.12,0.076,0,2,1,1,0.551,11.3,0
114781,2025-05-14,UAE,WhatsApp,Silver,29,2,3,4,3,4,0,0,4159.84,1039.96,0.333,1,2,1,0,0.536,6.8,0
114782,2025-08-08,GCC,Email,Bronze,87,1,1,3,1,1,3,0,2896.74,965.58,0.406,1,4,0,1,0.47,21.4,0
114783,2026-05-01,GCC,Email,Silver,11,4,10,17,2,10,4,0,4084.66,240.27,0.411,2,1,0,2,0.796,13.5,1
114784,2025-11-12,India,App Push,Bronze,7,2,4,8,0,1,2,0,1298.79,162.35,0.422,3,1,0,1,0.455,20.1,0
114785,2025-07-16,UK/EU,App Push,Gold,26,1,4,7,4,1,0,0,5126.19,732.31,0.212,0,1,1,2,0.264,21.8,0
114786,2025-06-29,GCC,App Push,Bronze,16,2,7,10,1,0,1,1,2192.5,219.25,0.404,1,3,0,1,0.374,20.4,0
114787,2023-07-01,UAE,Email,Silver,2,1,5,8,3,4,2,1,4234.48,529.31,0.719,1,2,0,1,0.543,25.2,1
114788,2022-11-29,GCC,WhatsApp,Gold,56,1,5,10,4,3,4,0,5949.87,594.99,0.498,0,2,1,3,0.44,16.4,0
114789,2023-01-14,UK/EU,SMS,Gold,41,5,11,16,3,4,4,2,4768.96,298.06,0.321,0,1,1,1,0.816,23.5,0
114790,2022-08-23,UK/EU,Email,Platinum,74,2,3,6,5,2,1,0,8042.39,1340.4,0.239,2,1,0,0,0.204,28.6,0
114791,2022-11-14,UK/EU,Email,Silver,33,1,1,3,2,0,1,1,3535.1,1178.37,0.486,1,3,3,0,0.607,19.5,0
114792,2024-08-08,Other,App Push,Bronze,50,0,1,6,2,3,0,0,3149.87,524.98,0.496,3,1,1,0,0.494,6.2,0
114793,2024-11-10,North America,Email,Silver,66,2,7,13,2,4,1,0,3988.26,306.79,0.246,0,0,0,2,0.52,18.2,0
114794,2023-11-05,Other,Email,Gold,64,0,0,3,4,1,0,1,4928.29,1642.76,0.163,0,1,0,0,0.44,18.0,0
114795,2025-02-19,India,Email,Bronze,6,0,0,1,0,0,1,0,1526.42,1526.42,0.405,0,1,0,1,0.414,20.2,0
114796,2024-01-09,UAE,SMS,Bronze,27,2,5,13,0,3,7,0,1949.58,149.97,0.624,3,1,1,2,0.718,27.8,1
114797,2022-06-22,India,WhatsApp,Bronze,0,5,7,9,2,1,2,0,2820.55,313.39,0.052,1,3,2,2,0.414,0.0,0
114798,2025-08-11,UAE,Email,Bronze,41,0,0,5,0,2,1,0,639.09,127.82,0.638,4,0,0,0,0.59,10.1,0
114799,2023-05-17,UAE,WhatsApp,Bronze,137,2,3,8,0,5,1,0,2028.93,253.62,0.312,0,0,0,1,0.627,23.8,0
114800,2022-09-22,UAE,Email,Bronze,18,0,2,10,0,1,2,0,2475.8,247.58,0.638,1,4,2,1,0.533,24.5,0
114801,2024-04-13,GCC,Email,Bronze,51,0,1,4,1,0,0,0,1312.95,328.24,0.282,0,2,0,0,0.608,9.5,0
114802,2024-12-28,UK/EU,Email,Silver,13,1,2,8,3,3,2,0,4389.2,548.65,0.4,2,1,0,0,0.814,24.5,1
114803,2025-05-22,GCC,SMS,Bronze,32,1,5,6,0,1,1,0,1508.28,251.38,0.159,0,0,0,0,0.569,3.2,0
114804,2025-09-23,UAE,Phone,Silver,53,1,8,14,3,0,1,0,3794.07,271.0,0.424,2,0,0,2,0.697,32.2,0
114805,2025-02-16,North America,WhatsApp,Bronze,38,1,3,5,1,0,2,0,1689.26,337.85,0.524,0,1,1,0,0.549,9.3,1
114806,2023-06-19,India,Email,Bronze,76,1,5,10,1,3,1,0,2542.91,254.29,0.421,1,4,1,2,0.467,19.9,1
114807,2024-05-15,UAE,Phone,Bronze,39,1,4,7,1,0,0,0,1233.05,176.15,0.263,0,3,3,1,0.687,12.0,0
114808,2025-07-09,UAE,WhatsApp,Bronze,35,0,1,6,0,1,1,0,2507.53,417.92,0.454,1,2,0,0,0.457,28.9,0
114809,2024-04-06,UAE,SMS,Bronze,21,0,3,9,1,2,3,0,2433.4,270.38,0.296,0,4,1,1,0.541,11.1,0
114810,2023-03-22,North America,App Push,Gold,100,0,1,3,3,1,2,2,5362.98,1787.66,0.388,0,1,0,0,0.44,23.3,1
114811,2026-05-02,UAE,WhatsApp,Bronze,46,1,2,6,0,8,0,0,2447.42,407.9,0.526,4,1,1,0,0.968,32.8,1
114812,2026-04-22,Other,WhatsApp,Silver,0,5,9,14,3,1,3,1,3972.08,283.72,0.278,1,0,0,2,0.569,2.8,1
114813,2022-08-19,UAE,Email,Silver,19,0,2,4,2,4,1,0,3965.39,991.35,0.233,1,2,1,2,0.666,28.4,0
114814,2023-06-16,UK/EU,Email,Silver,56,1,3,6,3,0,2,0,3677.86,612.98,0.294,0,1,0,1,0.265,15.2,0
114815,2024-02-18,UAE,App Push,Silver,90,4,10,19,3,2,4,0,4280.88,225.31,0.396,1,4,2,1,0.197,27.6,1
114816,2022-11-03,GCC,WhatsApp,Silver,43,2,4,11,3,1,0,0,3594.42,326.77,0.494,1,4,1,0,0.472,15.1,1
114817,2024-01-30,GCC,App Push,Bronze,38,0,2,7,0,2,0,0,1466.4,209.49,0.457,2,1,0,1,0.716,10.6,0
114818,2024-05-07,GCC,WhatsApp,Gold,2,2,2,8,2,1,1,2,6229.8,778.72,0.604,4,1,0,0,0.637,19.4,1
114819,2025-07-23,Other,App Push,Bronze,31,1,2,4,0,1,1,1,2432.17,608.04,0.289,3,0,0,2,0.177,18.3,0
114820,2023-03-19,UK/EU,Email,Bronze,44,1,4,9,1,3,2,0,2027.44,225.27,0.663,1,1,1,1,0.629,15.8,0
114821,2023-05-24,UAE,Email,Bronze,18,0,0,3,1,2,1,0,2229.8,743.27,0.295,0,2,0,0,0.504,20.1,0
114822,2025-03-25,UK/EU,Email,Bronze,52,0,2,9,2,3,1,0,2538.58,282.06,0.486,1,1,0,1,0.7,7.4,0
114823,2023-07-02,UAE,Email,Bronze,8,1,6,8,0,2,1,0,1004.58,125.57,0.608,1,1,0,0,0.636,5.0,0
114824,2023-07-17,Other,SMS,Silver,51,3,9,12,2,5,0,0,3850.5,320.88,0.293,0,3,1,2,0.59,27.3,0
114825,2026-01-05,GCC,SMS,Bronze,58,0,2,7,0,2,2,0,998.82,142.69,0.578,1,3,1,0,0.639,23.2,1
114826,2025-10-04,UAE,Email,Silver,27,0,3,9,3,2,1,0,3747.03,416.34,0.338,1,0,0,2,0.377,18.3,1
114827,2024-01-22,UAE,WhatsApp,Gold,26,3,6,10,4,6,3,1,5703.39,570.34,0.351,1,2,0,1,0.661,11.5,1
114828,2023-12-12,UAE,Email,Bronze,30,4,6,13,0,5,3,1,2566.09,197.39,0.357,0,1,1,1,0.542,5.2,0
114829,2023-10-23,Other,SMS,Bronze,60,1,3,4,0,0,0,0,365.19,91.3,0.325,1,0,0,1,0.577,13.7,0
114830,2024-12-04,UAE,SMS,Silver,41,1,3,11,3,7,6,0,4374.77,397.71,0.5,2,2,1,1,0.76,18.9,0
114831,2023-02-12,UAE,Email,Gold,87,0,2,5,4,1,1,0,4993.33,998.67,0.448,1,2,0,0,0.296,24.8,1
114832,2024-08-22,UK/EU,WhatsApp,Platinum,34,5,7,10,3,2,2,3,8012.76,801.28,0.34,0,1,0,0,0.466,27.0,0
114833,2025-07-31,UAE,SMS,Silver,8,0,0,0,2,1,0,1,3232.71,3232.71,0.416,2,1,0,0,0.432,24.2,0
114834,2025-12-08,UAE,SMS,Bronze,70,1,3,8,1,3,2,0,1797.82,224.73,0.475,1,2,0,0,0.504,0.0,1
114835,2022-12-13,India,SMS,Silver,67,0,4,5,1,2,2,2,3324.96,664.99,0.686,0,3,2,2,0.575,10.7,0
114836,2023-08-14,UAE,Email,Gold,57,4,9,16,3,0,5,0,5191.33,324.46,0.302,0,1,0,2,0.529,40.1,1
114837,2024-07-31,North America,WhatsApp,Silver,43,2,6,9,2,2,2,0,4077.1,453.01,0.526,1,0,0,0,0.579,29.8,0
114838,2025-07-26,India,Phone,Bronze,37,1,2,6,1,1,1,0,1589.39,264.9,0.621,1,3,0,0,0.429,23.1,0
114839,2026-01-03,UAE,Email,Bronze,40,1,4,12,0,6,4,1,1986.06,165.5,0.667,1,0,0,0,0.34,10.7,1
114840,2025-10-15,GCC,Email,Bronze,28,1,4,5,1,0,0,0,2317.15,463.43,0.294,0,0,0,1,0.278,8.9,0
114841,2025-12-21,UAE,App Push,Silver,138,0,5,11,3,3,2,0,3593.98,326.73,0.39,0,2,0,1,0.548,0.1,0
114842,2024-04-24,India,WhatsApp,Platinum,77,2,4,7,4,4,1,0,6486.33,926.62,,0,2,1,0,0.652,19.8,1
114843,2025-08-12,India,Email,Bronze,46,0,2,9,1,0,0,1,2853.85,317.09,0.28,0,1,0,0,0.467,25.6,1
114844,2025-11-20,UK/EU,WhatsApp,Bronze,60,3,5,5,1,1,0,0,2277.65,455.53,0.335,0,3,0,0,0.594,23.0,0
114845,2025-04-12,GCC,App Push,Silver,31,1,5,11,2,1,0,0,3575.28,325.03,0.171,0,0,0,1,0.676,45.7,0
114846,2023-08-25,UK/EU,Email,Bronze,16,2,2,5,0,1,1,1,1811.61,362.32,0.451,0,3,2,1,0.329,26.8,0
114847,2024-06-11,UAE,WhatsApp,Silver,29,1,4,8,2,3,1,0,3640.06,455.01,0.305,0,0,0,0,0.598,30.5,0
114848,2025-10-14,Other,App Push,Bronze,33,0,1,2,0,1,0,0,640.61,320.3,0.497,1,1,0,0,0.325,21.5,0
114849,2023-06-16,UAE,Email,Bronze,57,0,2,5,0,1,0,0,1408.25,281.65,0.266,0,0,0,0,0.722,17.4,0
114850,2024-06-20,North America,App Push,Bronze,31,0,1,1,0,1,0,0,1871.62,1871.62,0.392,1,2,0,0,0.527,13.3,0
114851,2025-08-27,GCC,Phone,Silver,4,0,3,8,2,2,1,1,3234.57,404.32,0.369,0,2,0,2,0.715,17.7,0
114852,2023-09-06,UAE,WhatsApp,Bronze,50,0,5,13,0,3,0,0,2304.64,177.28,0.285,2,1,1,2,0.415,21.4,0
114853,2022-07-02,GCC,SMS,Bronze,13,1,1,4,0,0,1,1,1723.81,430.95,0.357,0,0,0,0,0.212,27.5,0
114854,2024-04-09,North America,WhatsApp,Bronze,27,0,5,7,1,1,1,1,2686.15,383.74,0.29,2,4,1,1,0.196,15.3,1
114855,2025-10-03,North America,WhatsApp,Silver,70,0,1,5,2,1,2,0,3884.52,776.9,0.669,2,2,0,0,0.48,24.4,0
114856,2025-03-05,UK/EU,Email,Bronze,38,2,5,9,0,7,2,1,2725.75,302.86,0.346,3,2,0,1,0.522,33.2,0
114857,2024-01-15,GCC,Email,Gold,52,2,3,11,2,6,4,0,5562.05,505.64,0.497,2,2,2,2,0.534,22.3,1
114858,2022-06-22,India,Email,Gold,149,1,2,5,3,0,3,0,4773.6,954.72,0.458,2,1,1,0,0.737,25.2,0
114859,2022-10-01,UAE,Email,Silver,2,2,6,12,2,5,1,0,3177.74,264.81,0.536,2,2,1,0,0.542,19.3,1
114860,2022-09-25,India,WhatsApp,Gold,6,0,2,6,2,1,5,2,4957.55,826.26,0.671,2,2,0,0,0.52,8.3,1
114861,2023-02-16,UAE,App Push,Gold,27,4,4,10,5,3,0,1,6214.64,621.46,0.307,1,1,0,4,0.508,38.0,0
114862,2024-02-20,North America,Email,Bronze,0,3,3,6,0,1,1,2,2018.75,336.46,0.457,3,3,0,0,0.861,17.3,1
114863,2023-11-07,UK/EU,WhatsApp,Gold,13,2,3,5,1,3,2,2,4863.8,972.76,0.335,0,2,0,1,0.525,13.7,0
114864,2023-07-07,GCC,WhatsApp,Bronze,31,2,5,8,1,2,4,0,2045.42,255.68,0.631,2,1,0,0,0.719,24.6,0
114865,2023-08-02,India,SMS,Bronze,28,1,1,2,0,0,0,0,2347.88,1173.94,0.703,3,2,0,0,0.67,12.6,0
114866,2023-11-20,GCC,WhatsApp,Silver,28,2,6,9,1,5,3,2,4199.45,466.61,0.38,0,2,1,0,0.157,21.6,0
114867,2025-11-11,UAE,Email,Bronze,75,3,4,5,1,0,0,0,1654.84,330.97,0.434,5,0,0,0,0.533,16.3,1
114868,2022-12-10,UAE,Email,Bronze,62,0,1,2,2,0,4,1,2713.68,1356.84,0.228,0,1,0,0,0.482,27.6,0
114869,2026-05-08,UAE,Email,Silver,0,4,8,15,3,4,0,0,4213.25,280.88,0.634,2,4,1,0,0.462,8.2,0
114870,2024-09-19,UAE,Phone,Bronze,52,0,1,6,2,0,0,0,2754.09,459.02,0.309,1,0,0,0,0.483,4.8,0
114871,2024-09-08,India,Phone,Gold,8,2,3,5,2,5,1,1,5148.12,1029.62,0.142,4,3,1,1,0.149,25.6,0
114872,2022-06-27,UK/EU,WhatsApp,Gold,28,2,8,13,1,10,1,1,5887.6,452.89,0.377,1,1,0,1,0.452,23.5,0
114873,2026-01-13,GCC,SMS,Silver,14,2,5,15,1,6,1,1,4124.03,274.94,0.255,1,1,0,1,0.485,30.6,1
114874,2024-07-10,Other,WhatsApp,Bronze,24,1,5,10,0,0,0,0,978.12,97.81,0.721,0,3,0,0,0.533,24.4,0
114875,2024-12-26,North America,SMS,Bronze,14,1,8,15,0,7,3,0,1357.05,90.47,0.385,0,1,1,1,0.693,13.9,0
114876,2026-01-02,UAE,Email,Bronze,13,1,1,2,0,1,0,1,1468.87,734.44,0.537,0,4,2,0,0.561,0.7,1
114877,2025-07-06,GCC,Email,Bronze,25,2,5,7,2,1,2,1,2556.33,365.19,0.259,0,2,1,2,0.488,10.9,0
114878,2024-09-25,North America,Email,Bronze,17,0,1,3,1,0,0,0,3080.53,1026.84,0.536,4,0,0,1,0.653,26.1,1
114879,2022-10-19,UAE,Phone,Silver,68,3,10,20,2,8,3,0,4081.92,204.1,0.398,1,2,2,3,0.296,23.8,1
114880,2024-11-12,GCC,WhatsApp,Silver,54,1,5,11,1,0,0,1,3839.62,349.06,0.635,1,1,0,0,0.446,37.4,1
114881,2022-12-10,Other,WhatsApp,Silver,2,1,4,6,4,1,3,0,4118.02,686.34,0.501,0,0,0,0,0.513,37.6,1
114882,2023-07-07,UK/EU,App Push,Silver,47,2,8,15,3,3,3,0,4347.41,289.83,0.172,0,2,0,2,0.456,10.9,0
114883,2023-03-07,North America,WhatsApp,Platinum,33,3,9,17,5,5,8,1,6758.26,397.54,0.234,1,0,0,2,0.599,32.9,0
114884,2023-01-17,North America,WhatsApp,Silver,68,3,8,13,3,3,1,0,3491.36,268.57,0.481,1,1,0,1,0.347,28.9,1
114885,2023-08-05,UAE,WhatsApp,Bronze,57,6,10,14,1,1,4,0,2668.43,190.6,0.21,1,2,0,1,0.594,24.5,0
114886,2023-07-08,UK/EU,Email,Bronze,46,4,7,10,1,0,1,1,2814.81,281.48,0.438,0,3,1,1,0.699,19.8,0
114887,2025-10-13,UK/EU,Email,Bronze,74,0,1,6,1,0,0,0,1353.86,225.64,0.321,0,0,0,0,0.578,14.2,0
114888,2023-07-31,UAE,SMS,Silver,23,1,2,8,3,3,1,0,3800.75,475.09,0.342,1,2,1,1,0.381,24.5,0
114889,2026-03-13,UAE,Email,Bronze,77,2,8,17,2,2,2,0,2415.83,142.11,0.427,0,0,0,2,0.508,10.2,1
114890,2023-07-02,UAE,WhatsApp,Bronze,2,3,10,13,1,1,3,0,1435.87,110.45,0.129,0,0,0,0,0.422,11.9,0
114891,2023-10-29,UK/EU,App Push,Platinum,38,4,8,25,3,10,5,0,6814.38,272.58,0.525,1,2,2,3,0.39,19.8,1
114892,2023-06-04,UK/EU,App Push,Silver,263,2,4,8,1,2,1,0,3342.36,417.8,0.579,3,2,1,0,0.423,26.8,1
114893,2023-11-15,North America,Email,Bronze,17,2,3,4,1,1,1,1,2094.15,523.54,0.331,0,0,0,1,0.459,18.9,1
114894,2024-12-10,UAE,Email,Silver,33,1,3,8,1,4,2,1,3494.02,436.75,0.576,0,1,0,1,0.596,24.7,1
114895,2024-12-09,India,Phone,Silver,39,1,5,7,1,3,1,1,3180.6,454.37,0.398,1,1,0,0,0.615,12.1,1
114896,2024-01-20,UAE,App Push,Bronze,2,3,4,7,1,2,0,1,3023.49,431.93,0.631,1,2,0,1,0.67,30.5,0
114897,2024-07-15,Other,Email,Silver,11,0,2,6,2,1,1,1,3556.48,592.75,0.341,0,1,0,0,0.765,24.0,0
114898,2025-01-19,India,App Push,Bronze,21,3,7,11,1,5,1,1,2669.94,242.72,0.645,2,0,0,0,0.763,0.0,0
114899,2024-06-21,UK/EU,App Push,Bronze,16,4,7,14,1,1,2,0,1628.98,116.36,0.493,0,0,0,1,0.728,17.1,0
114900,2024-04-14,UAE,Email,Bronze,30,1,2,10,0,2,0,0,2063.34,206.33,0.584,0,2,1,1,0.553,19.3,1
114901,2025-06-12,UAE,Email,Bronze,50,1,4,6,0,2,1,0,1747.2,291.2,0.264,1,0,0,0,0.575,12.5,0
114902,2023-11-21,UAE,App Push,Bronze,58,1,2,4,1,3,2,0,2573.85,643.46,0.521,2,1,1,0,0.406,18.5,1
114903,2025-02-26,UK/EU,WhatsApp,Gold,157,1,4,8,2,2,1,0,4656.53,582.07,0.279,0,1,0,1,0.148,10.0,0
114904,2025-05-04,UAE,WhatsApp,Bronze,34,1,3,4,2,1,3,0,2791.6,697.9,0.544,0,1,1,0,0.28,15.7,0
114905,2024-09-30,North America,Phone,Bronze,58,0,2,2,0,0,0,0,1681.72,840.86,0.265,2,1,0,0,0.18,12.4,0
114906,2025-12-25,UAE,App Push,Silver,15,3,13,20,2,9,7,0,3519.9,176.0,0.483,2,2,1,2,0.732,2.9,0
114907,2024-01-10,India,Email,Silver,33,1,4,9,3,1,4,0,3202.38,355.82,0.211,1,1,0,1,0.588,22.2,0
114908,2023-07-08,UAE,SMS,Silver,21,0,3,8,3,1,2,2,4429.07,553.63,0.265,0,3,0,0,0.35,31.1,1
114909,2022-08-24,UAE,App Push,Bronze,47,0,2,5,0,4,2,0,903.56,180.71,0.263,0,1,1,4,0.672,10.8,0
114910,2025-04-11,India,Email,Bronze,10,0,0,0,2,0,0,0,3034.71,3034.71,0.483,0,1,0,0,0.234,19.2,0
114911,2024-04-11,GCC,Email,Bronze,4,1,1,1,0,2,1,1,2121.15,2121.15,0.401,3,3,1,0,0.454,27.5,0
114912,2024-05-31,GCC,App Push,Bronze,100,0,4,7,0,1,0,0,1683.7,240.53,0.392,1,3,2,1,0.3,17.2,0
114913,2023-07-11,India,WhatsApp,Bronze,44,0,0,2,1,0,0,0,1677.82,838.91,0.22,0,0,0,0,0.577,23.2,0
114914,2023-12-10,UAE,Email,Bronze,11,0,3,8,1,1,0,0,1819.67,227.46,0.618,0,0,0,0,0.562,11.3,0
114915,2023-03-24,India,Email,Silver,1,2,7,8,1,3,0,1,3589.42,448.68,0.22,0,1,0,0,0.624,16.1,0
114916,2023-01-21,India,App Push,Platinum,0,4,9,15,3,1,0,3,8174.31,544.95,0.265,1,3,1,0,0.544,30.1,1
114917,2025-12-10,UAE,Email,Silver,121,1,7,16,2,3,4,0,4369.7,273.11,0.353,0,0,0,1,0.542,13.0,0
114918,2024-12-30,GCC,Email,Gold,1,1,2,3,0,3,2,2,5695.35,1898.45,0.646,3,2,1,1,0.606,35.9,1
114919,2023-10-31,UAE,App Push,Gold,57,1,2,6,4,4,1,0,4654.11,775.68,0.431,2,1,0,0,0.65,29.2,1
114920,2024-04-04,UAE,App Push,Silver,111,3,5,8,1,8,1,0,3606.7,450.84,0.114,2,1,0,1,0.642,14.4,0
114921,2024-07-01,UAE,SMS,Gold,57,4,9,13,3,5,3,0,5031.9,387.07,0.353,1,1,0,0,0.595,9.9,0
114922,2025-09-16,India,WhatsApp,Platinum,5,3,7,20,5,11,7,2,7447.44,372.37,0.609,0,0,0,2,0.657,25.8,1
114923,2024-02-23,UAE,SMS,Gold,46,4,9,17,4,1,3,1,4914.8,289.11,0.472,2,0,0,1,0.656,17.0,0
114924,2023-06-27,North America,Email,Platinum,22,6,9,18,7,11,9,1,9366.79,520.38,0.279,0,2,0,2,0.329,26.2,0
114925,2026-03-28,UK/EU,Phone,Bronze,39,0,1,12,1,1,1,0,1532.11,127.68,0.02,1,0,0,2,0.414,23.3,0
114926,2024-01-27,UAE,SMS,Gold,45,0,1,4,3,1,0,2,4572.75,1143.19,0.169,2,1,0,0,0.382,22.8,1
114927,2022-11-03,India,WhatsApp,Gold,14,1,7,13,4,2,2,0,4879.65,375.36,0.372,1,2,0,0,0.422,25.0,0
114928,2024-02-21,UAE,SMS,Silver,12,3,10,13,3,1,1,0,3676.36,282.8,0.491,4,3,1,1,0.377,13.3,1
114929,2022-08-28,UAE,SMS,Silver,61,2,5,12,1,1,4,1,4342.81,361.9,0.168,2,1,0,1,0.325,35.7,0
114930,2025-01-02,Other,Email,Bronze,251,0,2,6,0,4,2,0,2276.47,379.41,0.504,1,0,0,1,0.467,36.0,0
114931,2026-05-17,GCC,SMS,Silver,83,0,2,5,1,2,1,0,3688.63,737.73,0.762,4,2,0,0,0.932,34.9,1
114932,2023-09-19,UAE,WhatsApp,Bronze,68,0,0,3,0,2,1,0,2080.03,693.34,0.557,1,2,1,0,0.298,27.6,0
114933,2025-07-21,North America,App Push,Gold,15,0,1,5,2,1,0,0,4705.94,941.19,0.531,2,3,0,0,0.542,19.3,1
114934,2026-05-08,North America,App Push,Bronze,15,1,6,7,1,4,1,0,2368.2,338.31,0.525,2,2,0,0,0.809,17.9,1
114935,2025-09-06,India,Email,Bronze,38,2,6,10,1,3,1,0,2483.45,248.34,0.455,0,1,0,0,0.092,14.5,0
114936,2022-09-24,UK/EU,SMS,Bronze,91,0,1,4,0,0,1,0,1561.23,390.31,0.471,0,0,0,1,0.259,32.1,0
114937,2023-04-30,UK/EU,Email,Bronze,34,0,1,3,1,1,1,0,1509.66,503.22,0.271,1,1,0,0,0.602,28.8,1
114938,2025-04-23,UK/EU,WhatsApp,Silver,11,5,8,14,3,3,0,1,4175.3,298.24,0.434,0,4,2,1,0.605,18.0,0
114939,2024-01-17,GCC,App Push,Silver,50,0,1,5,3,2,2,1,4318.98,863.8,0.405,3,1,0,2,0.485,10.4,1
114940,2025-01-21,North America,WhatsApp,Silver,63,0,6,17,4,3,2,0,4428.93,260.53,0.671,1,2,0,1,0.599,0.0,0
114941,2025-09-10,India,Email,Bronze,20,1,2,3,2,1,0,0,2874.82,958.27,0.69,0,1,0,0,0.238,17.9,0
114942,2022-07-08,UAE,WhatsApp,Silver,14,1,2,7,2,4,1,1,3466.52,495.22,0.453,1,0,0,1,0.527,26.4,1
114943,2023-03-15,UAE,Email,Bronze,28,2,4,4,1,0,1,1,1945.11,486.28,0.574,0,2,1,0,0.368,38.8,0
114944,2024-12-18,GCC,Email,Silver,34,1,4,15,2,6,2,0,4375.21,291.68,0.188,0,3,0,1,0.682,22.5,0
114945,2025-01-01,UAE,Email,Gold,50,1,6,10,3,6,1,0,4811.62,481.16,0.335,1,1,0,1,0.435,21.6,0
114946,2023-03-12,UAE,SMS,Silver,30,1,5,9,3,4,3,0,4322.02,480.22,0.384,5,2,1,2,0.602,13.9,1
114947,2024-07-31,GCC,SMS,Bronze,52,3,9,17,1,3,5,0,2690.58,158.27,0.267,0,0,0,1,0.337,35.5,0
114948,2024-11-28,Other,SMS,Bronze,62,0,2,5,1,0,0,0,2433.62,486.72,0.322,1,1,0,1,0.237,14.4,1
114949,2024-11-14,UAE,WhatsApp,Bronze,66,2,7,17,1,1,1,0,2136.51,125.68,0.49,1,2,1,1,0.522,21.4,0
114950,2024-08-21,UAE,Email,Gold,54,3,4,11,4,1,0,2,5319.6,483.6,0.384,0,1,0,1,0.509,19.0,0
114951,2024-05-06,North America,SMS,Bronze,10,0,1,2,0,0,0,0,1613.96,806.98,0.351,1,1,0,0,0.274,32.1,0
114952,2026-03-25,GCC,Email,Gold,134,0,7,18,5,5,2,1,6349.35,352.74,0.26,0,1,0,0,0.557,24.1,0
114953,2024-07-04,UK/EU,Email,Platinum,51,6,17,34,5,6,7,1,7124.47,209.54,0.152,4,2,1,1,0.327,16.5,1
114954,2024-08-30,India,SMS,Gold,25,1,3,7,3,5,2,1,5907.68,843.95,0.414,1,0,0,2,0.745,15.9,0
114955,2025-04-24,India,Email,Bronze,39,0,0,2,0,0,1,0,1054.92,527.46,0.211,0,1,1,0,0.334,17.3,0
114956,2024-12-29,UAE,SMS,Silver,6,1,3,4,1,2,2,0,3446.32,861.58,0.158,0,1,0,0,0.442,30.9,0
114957,2024-09-21,GCC,WhatsApp,Bronze,36,0,0,2,1,3,0,0,2264.55,1132.28,0.42,0,2,1,0,0.325,21.9,0
114958,2024-12-14,India,Email,Silver,53,3,10,19,1,3,5,0,4159.42,218.92,0.23,0,0,0,1,0.422,11.6,1
114959,2022-10-31,UAE,WhatsApp,Bronze,29,1,2,9,1,3,2,0,2407.07,267.45,0.207,0,0,0,2,0.479,29.3,0
114960,2024-04-26,UAE,Email,Silver,50,3,4,8,0,1,4,1,3996.56,499.57,0.431,2,3,2,0,0.534,44.3,0
114961,2024-06-01,GCC,WhatsApp,Bronze,10,4,11,21,2,7,1,0,2894.48,137.83,0.604,3,2,1,2,0.365,13.1,1
114962,2025-05-11,India,Email,Silver,78,2,7,12,2,6,1,1,4017.62,334.8,0.62,1,1,1,0,0.717,6.5,1
114963,2022-10-19,India,Phone,Bronze,62,1,5,9,1,1,2,0,2912.39,323.6,0.264,2,2,1,1,0.428,23.0,1
114964,2026-04-18,UK/EU,Email,Bronze,68,1,1,2,1,1,1,0,2241.55,1120.78,0.494,3,0,0,0,0.605,8.2,1
